Ticker,Name,RTG_SP_LT_LC_ISSUER_CREDIT,IsJunk,intexp,netinc,eps,ncfdebt,ncf,assets,cashneq,receivables,payables,liabilities,equity,debt,ebit,ebitda,marketcap,ev,roe,roa,fcf,roic,gp,opinc,grossmargin,netmargin,evebitda,evebit,de,divyield,fcfps
KSU,Kansas City Southern,BBB,0,115900000,538900000,5.42,550900000,48300000,9786800000.0,148800000.0,274200000.0,473300000.0,5040900000.0,4422500000.0,3331700000.0,902400000,1253100000,15181159161.0,17896259161.0,0.114,0.056,499400000,0.076,1934900000,886300000,0.675,0.188,14.282,20.0,1.14,0.01,5.028
HRB,H&R Block Inc,BBB,0,96094000,-7526000,-0.04,2000000000,1165293000,5112047000.0,2873020000.0,133197000.0,203103000.0,5041006000.0,71041000.0,4003360000.0,79038000,248574000,3204713479.0,5849726479.0,0.933,-0.002,27276000,0.028,927444000,77083000,0.351,-0.003,23.533,74.0,70.959,0.062,0.142
IDA,IDACORP Inc,BBB,0,97178000,232854000,4.61,-2534000,-50238000,6641201000.0,217254000.0,137220000.0,110745000.0,4170648000.0,2464628000.0,1836659000.0,354539000,528339000,5382439757.0,6958263757.0,0.096,0.036,87920000,0.046,512384000,303046000,0.381,0.173,13.17,20.0,1.692,0.024,1.741
IT,Gartner Inc,BB,1,102831000,233290000,2.6,-104579000,118559000,7151294000.0,280836000.0,1326012000.0,788796000.0,6212701000.0,938593000.0,3016139000.0,378570000,676815000,13784702061.0,16436477061.0,0.254,0.034,416420000,0.122,2694753000,370087000,0.635,0.055,24.285,43.0,6.619,0.0,4.636
BSX,Boston Scientific Corp,BBB-,0,473000000,4700000000,3.38,2794000000,-222000000,30565000000.0,217000000.0,1828000000.0,542000000.0,16688000000.0,13877000000.0,10008000000.0,1160000000,2171000000,63028702830.0,73638702830.0,0.445,0.178,1434000000,0.077,7619000000,1517000000,0.71,0.438,33.919,63.0,1.203,0.0,1.031
IEX,IDEX Corp,BBB,0,44341000,425521000,5.62,-50057000,166174000,3813912000.0,632581000.0,298186000.0,138463000.0,1550683000.0,2263229000.0,849252000.0,577244000,654120000,13082297124.0,13415457124.0,0.198,0.116,478112000,0.38,1125034000,579003000,0.451,0.171,20.509,23.0,0.685,0.011,6.325
BMY,Bristol-Myers Squibb Co,A+,0,0,3439000000,2.02,17653000000,5909000000,129944000000.0,12346000000.0,7685000000.0,2445000000.0,78246000000.0,51598000000.0,46733000000.0,4954000000,6700000000,104583791184.0,99053791184.0,0.137,0.05,7231000000,0.137,18067000000,4975000000,0.691,0.132,14.784,20.0,1.516,0.026,4.438
HR,Healthcare Realty Trust Inc,BBB,0,55435000,39185000,0.29,66764000,-7724000,3563855000.0,657000.0,0.0,78517000.0,1663846000.0,1900009000.0,1523680000.0,94620000,275492000,4462772956.0,6000543956.0,0.022,0.011,-257791000,0.019,290293000,75866000,0.617,0.083,21.781,63.0,0.876,0.036,-2.014
CPB,Campbell Soup Co,BBB-,0,345000000,1628000000,5.39,-2572000000,680000000,12372000000.0,859000000.0,575000000.0,1049000000.0,9803000000.0,2563000000.0,6196000000.0,2147000000,2475000000,14978290597.0,20431290597.0,0.734,0.131,1097000000,0.261,2999000000,1107000000,0.345,0.187,8.255,10.0,3.825,0.028,3.632
CONN,Conn's Inc,B-,1,59107000,56004000,1.85,69044000,15918000,2168769000.0,80855000.0,1406256000.0,48554000.0,1541589000.0,627180000.0,1390611000.0,133425000,197843000,251389618.0,1523929618.0,0.088,0.026,22520000,0.042,845902000,134519000,0.548,0.036,7.703,11.0,2.458,0.0,0.744
CCS,Century Communities Inc,B+,1,0,112994000,3.66,31140000,22080000,2499967000.0,90744000.0,27438000.0,84794000.0,1438268000.0,1061699000.0,1139499000.0,132635000,146017000,857350816.0,2041350816.0,0.119,0.046,-84924000,0.038,454965000,148657000,0.179,0.045,13.98,15.0,1.355,0.0,-2.75
CCL,Carnival Corp,B,1,206000000,2990000000,4.34,1418000000,-465000000,45058000000.0,518000000.0,444000000.0,756000000.0,19693000000.0,25365000000.0,11502000000.0,3267000000,5427000000,32121453271.0,41706453271.0,0.121,0.067,72000000,0.079,7916000000,3276000000,0.38,0.144,7.685,13.0,0.776,0.044,0.101
KMT,Kennametal Inc,BBB,0,35154000,-5661000,-0.07,500189000,424669000,3037591000.0,606684000.0,237983000.0,164641000.0,1768803000.0,1229885000.0,1143069000.0,36500000,156360000,2380459763.0,2940561763.0,-0.004,-0.002,-17791000,0.016,529471000,28769000,0.281,-0.003,18.806,81.0,1.438,0.028,-0.214
LUMN,CenturyLink Inc,BB,1,2021000000,-5269000000,-4.92,-750000000,1199000000,64742000000.0,1690000000.0,2259000000.0,1724000000.0,51272000000.0,13470000000.0,35110000000.0,-2745000000,2084000000,14401926411.0,49865926411.0,-0.388,-0.081,3145000000,-0.044,12324000000,-2726000000,0.55,-0.235,23.928,-18.0,3.806,0.076,2.935
SR,Spire Inc,A-,0,105500000,88600000,1.44,267800000,-1700000,8241200000.0,4100000.0,263300000.0,243300000.0,5718900000.0,2522300000.0,3132100000.0,206500000,403800000,2738864957.0,5692764957.0,0.029,0.009,-168500000,0.024,552300000,206400000,0.298,0.04,14.098,28.0,2.267,0.047,-3.291
PRI,Primerica Inc,A-,0,28811000,366391000,8.65,-281000,-5262000,13688531000.0,256876000.0,4396923000.0,0.0,12036040000.0,1652491000.0,427524000.0,505922000,524222000,5399913162.0,5590812162.0,0.23,0.027,460076000,0.037,1558684000,530973000,0.759,0.179,10.665,11.0,7.284,0.01,10.907
MDC,MDC Holdings Inc,BB+,1,0,238312000,3.84,32801000,4073000,3338356000.0,474212000.0,65829000.0,155893000.0,1555871000.0,1782485000.0,1154038000.0,304989000,328043000,2388811802.0,3166766802.0,0.141,0.076,33119000,0.079,692122000,278696000,0.21,0.072,9.654,10.0,0.873,0.031,0.537
CLF,Cleveland-Cliffs Inc,B-,1,101200000,292800000,1.06,-15200000,-476000000,3503800000.0,352600000.0,94000000.0,193200000.0,3145900000.0,357900000.0,2124300000.0,411600000,496700000,2268689539.0,3978489539.0,0.926,0.086,-93500000,0.088,575700000,456300000,0.289,0.147,8.01,10.0,8.79,0.031,-0.338
ALE,ALLETE Inc,BBB,0,64900000,185600000,3.59,129700000,13500000,5482800000.0,69300000.0,96400000.0,165200000.0,3147200000.0,2231900000.0,1613800000.0,243900000,444500000,4193895375.0,5711195375.0,0.084,0.035,-347600000,0.039,381800000,179800000,0.308,0.15,12.849,23.0,1.41,0.029,-6.736
CLX,Clorox Co/The,A-,0,99000000,939000000,7.46,96000000,766000000,6213000000.0,871000000.0,648000000.0,1329000000.0,5305000000.0,908000000.0,3122000000.0,1284000000,1464000000,27626101655.0,30398101655.0,1.387,0.164,1292000000,0.289,3063000000,1284000000,0.456,0.14,20.764,24.0,5.843,0.019,10.268
CMS,CMS Energy Corp,BBB+,0,519000000,680000000,2.4,851000000,-18000000,26837000000.0,157000000.0,3426000000.0,635000000.0,21782000000.0,5018000000.0,13247000000.0,1679000000,2671000000,17836661318.0,30599661318.0,0.138,0.026,-217000000,0.047,2564000000,1572000000,0.375,0.099,11.456,18.0,4.341,0.024,-0.765
NFG,National Fuel Gas Co,BBB-,0,117077000,-123772000,-1.41,467807000,-6719000,6964935000.0,20541000.0,160885000.0,144914000.0,4992949000.0,1971986000.0,2659576000.0,12044000,318202000,3691833900.0,5764351900.0,-0.059,-0.018,-481602000,0.001,873854000,29858000,0.565,-0.08,18.115,479.0,2.532,0.043,-5.475
CL,Colgate-Palmolive Co,AA-,0,145000000,2367000000,2.76,1448000000,157000000,15034000000.0,883000000.0,1440000000.0,1237000000.0,14476000000.0,117000000.0,7847000000.0,3286000000,3805000000,58998924105.0,66201924105.0,-8.561,0.169,2798000000,0.289,9325000000,3554000000,0.594,0.151,17.399,20.0,123.726,0.025,3.265
CMA,Comerica Inc,BBB+,0,0,1198000000,7.95,1077000000,1257000000,73402000000.0,5818000000.0,0.0,0.0,66075000000.0,7327000000.0,7340000000.0,1532000000,1646000000,10343073465.0,13588073465.0,0.163,0.016,1004000000,0.02,3275000000,1532000000,1.0,0.364,8.255,9.0,9.018,0.037,6.965
NMIH,NMI Holdings Inc,BB,1,12085000,171957000,2.54,-1500000,15795000,1364818000.0,41089000.0,66512000.0,39904000.0,434398000.0,930420000.0,145764000.0,228738000,238037000,2255609315.0,2355727315.0,0.204,0.137,198194000,0.168,366264000,237395000,0.967,0.454,9.896,10.0,0.467,0.0,2.933
OGE,OGE Energy Corp,BBB+,0,147900000,433600000,2.17,158400000,-94300000,11024300000.0,0.0,218500000.0,194900000.0,6884800000.0,4139500000.0,3307200000.0,611300000,966300000,8901836281.0,12252136281.0,0.106,0.04,46000000,0.045,1444700000,504300000,0.647,0.194,12.679,20.0,1.663,0.033,0.23
OLN,Olin Corp,BB-,1,243200000,-11300000,-0.07,64200000,42100000,9187800000.0,220900000.0,760400000.0,651900000.0,6770300000.0,2417500000.0,3723500000.0,206300000,803700000,2754330529.0,6236430529.0,-0.004,-0.001,231700000,0.023,670800000,177800000,0.11,-0.002,7.76,30.0,2.801,0.046,1.428
CAG,Conagra Brands Inc,BBB-,0,487100000,840100000,1.72,-947400000,316700000,22304000000.0,553300000.0,860800000.0,1525600000.0,14353300000.0,7876100000.0,9747400000.0,1528500000,1917400000,16945384651.0,26864684651.0,0.109,0.038,1487100000,0.115,3069600000,1457000000,0.278,0.076,14.011,18.0,1.822,0.024,3.053
OMI,Owens & Minor Inc,B+,1,98113000,-62371000,-1.03,-117792000,-18680000,3643084000.0,67030000.0,674706000.0,808035000.0,3180930000.0,462154000.0,1625495000.0,29607000,146285000,324943568.0,1980989568.0,-0.128,-0.017,114188000,0.009,1128491000,73151000,0.123,-0.007,13.542,67.0,6.883,0.002,1.817
ED,Consolidated Edison Inc,A-,0,991000000,1343000000,4.09,916000000,211000000,58079000000.0,1217000000.0,2019000000.0,1164000000.0,39866000000.0,18022000000.0,22539000000.0,2630000000,4314000000,30074979012.0,51450979012.0,0.076,0.024,-365000000,0.038,6766000000,2676000000,0.538,0.107,11.927,20.0,2.212,0.033,-1.111
SCI,Service Corp International/US,BB+,1,185843000,369596000,2.03,-99024000,35036000,13677430000.0,186276000.0,4871233000.0,478545000.0,11854175000.0,1823313000.0,3583351000.0,650100000,826749000,8413494539.0,11755136540.0,0.21,0.028,389213000,0.046,760580000,666912000,0.235,0.114,14.219,18.0,6.501,0.016,2.136
AFG,American Financial Group Inc/OH,BBB+,0,68000000,897000000,9.98,165000000,799000000,70130000000.0,2314000000.0,2988000000.0,814000000.0,63861000000.0,6269000000.0,1473000000.0,1204000000,1463000000,9887822413.0,8617822413.0,0.147,0.013,2416000000,0.018,2054000000,1176000000,0.249,0.109,5.891,7.0,10.187,0.045,26.874
GLW,Corning Inc,BBB+,0,221000000,960000000,1.11,1531000000,79000000,28898000000.0,2434000000.0,1836000000.0,1587000000.0,15901000000.0,12907000000.0,7740000000.0,1437000000,2940000000,22388785609.0,27947785609.0,0.072,0.035,122000000,0.054,4035000000,1151000000,0.351,0.083,9.506,19.0,1.232,0.027,0.159
PVH,PVH Corp,BBB-,0,120000000,417300000,5.63,-97700000,51400000,13631000000.0,503400000.0,765100000.0,882800000.0,7819500000.0,5811500000.0,4652800000.0,566200000,890000000,6359776493.0,10836576493.0,0.071,0.03,734500000,0.068,5388400000,673200000,0.544,0.042,12.176,19.0,1.346,0.002,10.067
CMI,Cummins Inc,A+,0,109000000,2260000000,14.54,-163000000,-174000000,19737000000.0,1129000000.0,3670000000.0,2534000000.0,11272000000.0,7507000000.0,2367000000.0,2935000000,3607000000,27417316435.0,28518316435.0,0.288,0.113,2429000000,0.234,5980000000,2567000000,0.254,0.096,7.906,10.0,1.502,0.027,15.855
AEL,American Equity Investment Life Holding,BBB-,0,41289000,246090000,2.7,-168289000,1948996000,69696552000.0,2293392000.0,0.0,0.0,65126433000.0,4570119000.0,652381000.0,356854000,360922000,2725014622.0,2324570622.0,0.065,0.004,3347380000,0.005,2141351000,1810896000,0.618,0.071,6.441,7.0,14.25,0.01,36.766
DHR,Danaher Corp,BBB+,0,108600000,3008200000,4.11,13343600000,19124500000,62081600000.0,19912300000.0,3191400000.0,1514400000.0,31799700000.0,30270600000.0,21729100000.0,3989800000,5179300000,110241794586.0,113594494586.0,0.093,0.051,3328900000,0.201,9983700000,3269400000,0.557,0.164,21.932,28.0,1.051,0.004,4.656
PCH,PotlatchDeltic Corp,BBB-,0,30361000,55661000,0.82,0,4813000,2235059000.0,83310000.0,14167000.0,60577000.0,1008228000.0,1226831000.0,756469000.0,87032000,159137000,2908656391.0,3570254391.0,0.045,0.025,142776000,0.031,145032000,96283000,0.175,0.067,22.435,41.0,0.822,0.037,2.112
TGT,Target Corp,A,0,477000000,3281000000,6.42,-330000000,1021000000,42779000000.0,2577000000.0,0.0,9920000000.0,30946000000.0,11833000000.0,13774000000.0,4679000000,7283000000,56116068780.0,69027068780.0,0.283,0.078,4153000000,0.117,23248000000,4658000000,0.298,0.042,9.478,15.0,2.615,0.023,8.129
RJF,Raymond James Financial Inc,BBB+,0,0,818000000,5.94,489000000,3663000000,47482000000.0,9634000000.0,3362000000.0,8305000000.0,40306000000.0,7114000000.0,3423000000.0,1052000000,1171000000,9979745666.0,4458745666.0,0.118,0.018,3930000000,0.028,7889000000,1052000000,0.987,0.102,3.808,4.0,5.666,0.02,28.561
DE,Deere & Co,A,0,1466000000,3253000000,10.28,2643000000,-59000000,73011000000.0,3857000000.0,35958000000.0,9798000000.0,61580000000.0,11413000000.0,45334000000.0,5571000000,7590000000,55452254796.0,97501254796.0,0.277,0.045,1611000000,0.051,12466000000,5554000000,0.318,0.083,12.846,18.0,5.396,0.017,5.09
RLI,RLI Corp,BBB+,0,7588000,191642000,4.28,0,16063000,3545721000.0,46203000.0,160369000.0,25691000.0,2550333000.0,995388000.0,149302000.0,240322000,248486000,4036180650.0,4121387650.0,0.199,0.056,269962000,0.069,590175000,219362000,0.588,0.191,16.586,17.0,2.562,0.021,6.035
D,Dominion Energy Inc,BBB+,0,1773000000,1358000000,1.66,-4451000000,-122000000,103823000000.0,135000000.0,2425000000.0,1023000000.0,69790000000.0,31994000000.0,32309000000.0,3482000000,6459000000,68168593814.0,109063593814.0,0.047,0.013,-117000000,0.029,6542000000,2514000000,0.395,0.082,16.886,31.0,2.181,0.044,-0.142
DOV,Dover Corp,BBB+,0,125818000,677918000,4.67,-93293000,1032000,8669477000.0,397253000.0,1217190000.0,983293000.0,5636817000.0,3032660000.0,3070416000.0,968827000,1241114000,16743403650.0,19494300650.0,0.229,0.078,762670000,0.202,2620938000,974894000,0.367,0.095,15.707,20.0,1.859,0.017,5.253
SJI,South Jersey Industries Inc,BBB,0,114477000,76917000,0.84,271204000,-3298000,6365340000.0,6417000.0,367710000.0,232242000.0,4941555000.0,1423785000.0,3386695000.0,212455000,345840000,3047117050.0,6216504050.0,0.053,0.013,-356222000,0.031,308570000,201205000,0.189,0.047,17.975,29.0,3.471,0.035,-3.867
DUK,Duke Energy Corp,A-,0,2204000000,3748000000,5.06,3235000000,-18000000,158838000000.0,311000000.0,1066000000.0,3487000000.0,110887000000.0,46822000000.0,62693000000.0,6471000000,11647000000,66495087890.0,127955087890.0,0.081,0.024,-2913000000,0.035,10253000000,5701000000,0.409,0.148,10.986,20.0,2.368,0.041,-3.996
SWX,Southwest Gas Holdings Inc,BBB+,0,109226000,213936000,3.94,376595000,-35822000,8170048000.0,49539000.0,474097000.0,238921000.0,5664134000.0,2505914000.0,2674994000.0,379185000,682422000,4149955453.0,6651756453.0,0.088,0.027,-437776000,0.042,675048000,371811000,0.216,0.069,9.747,18.0,2.26,0.028,-8.07
ETN,Eaton Corp PLC,A-,0,236000000,2211000000,5.28,725000000,87000000,32805000000.0,370000000.0,3437000000.0,2114000000.0,16672000000.0,16082000000.0,8653000000.0,2825000000,3709000000,39157248000.0,46962248000.0,0.137,0.069,2864000000,0.165,7052000000,2863000000,0.33,0.103,12.662,17.0,1.037,0.03,6.835
ECL,Ecolab Inc,A-,0,191200000,1558900000,5.41,-652600000,-107600000,20869100000.0,118800000.0,2382000000.0,1075300000.0,12143300000.0,8685300000.0,6699600000.0,2072800000,3046100000,55628282703.0,62657282703.0,0.185,0.075,1631000000,0.152,6182900000,2013800000,0.415,0.105,20.57,30.0,1.398,0.01,5.661
PKI,PerkinElmer Inc,BBB,0,124831000,227558000,2.06,198992000,25579000,6538564000.0,191877000.0,725184000.0,235855000.0,3724740000.0,2813824000.0,2220414000.0,361973000,575998000,10782333708.0,12800155708.0,0.084,0.036,287138000,0.11,1396055000,361973000,0.484,0.079,22.223,35.0,1.324,0.003,2.584
MXL,MaxLinear Inc,BB-,1,11133000,-19898000,-0.28,-50000000,18926000,705791000.0,93057000.0,50411000.0,13442000.0,290871000.0,414920000.0,216244000.0,-21351000,45050000,1518629459.0,1673786459.0,-0.048,-0.028,71461000,-0.058,167685000,-22057000,0.529,-0.063,37.154,-78.0,0.701,0.0,1.006
SF,Stifel Financial Corp,BBB-,0,0,448396000,5.99,-520879000,-795404000,24610225000.0,1273970000.0,1979576000.0,2719349000.0,20940435000.0,3614791000.0,2381496000.0,597548000,651932000,4146881644.0,6012951644.0,0.124,0.018,468964000,0.024,3337030000,599138000,1.0,0.129,9.223,10.0,5.793,0.01,6.514
EMR,Emerson Electric Co,A,0,156000000,1965000000,3.26,1640000000,1821000000,22882000000.0,3315000000.0,2802000000.0,1715000000.0,14435000000.0,8405000000.0,7486000000.0,2466000000,3320000000,39184102260.0,43959102260.0,0.244,0.09,2545000000,0.228,7009000000,2491000000,0.418,0.117,13.241,18.0,1.717,0.031,4.259
EOG,EOG Resources Inc,A-,0,185129000,2734910000,4.73,-905016000,472338000,37124608000.0,2027972000.0,2001658000.0,2429127000.0,15483892000.0,21640716000.0,5544808000.0,3730396000,7480100000,48728560597.0,52707118597.0,0.131,0.075,1880946000,0.103,9396053000,3699011000,0.541,0.157,7.046,14.0,0.715,0.012,3.256
ETR,Entergy Corp,BBB+,0,742425000,1258244000,6.36,1689405000,-55253000,51723912000.0,425722000.0,1208592000.0,1499861000.0,41465237000.0,10223675000.0,19820382000.0,1830844000,4013157000,23852429543.0,42272412543.0,0.121,0.024,-1785946000,0.028,3535122000,1390497000,0.325,0.114,10.533,23.0,4.056,0.031,-9.15
EFX,Equifax Inc,BBB,0,111700000,-398800000,-3.3,741400000,177700000,7909000000.0,401300000.0,532100000.0,148300000.0,5286100000.0,2578600000.0,3382600000.0,-327300000,10000000,16966203766.0,20005403766.0,-0.156,-0.053,-85800000,-0.094,1985900000,-335400000,0.566,-0.114,2000.54,-61.0,2.05,0.011,-0.71
THO,Thor Industries Inc,BB-,1,107322000,222974000,4.04,-290662000,90101000,5771460000.0,541363000.0,814227000.0,636506000.0,3425891000.0,2319782000.0,1845865000.0,381808000,577975000,6292106196.0,7855380196.0,0.103,0.039,461921000,0.109,1118207000,376797000,0.137,0.027,13.591,21.0,1.477,0.014,8.372
EQT,EQT Corp,BB,1,199851000,-1221695000,-4.79,-211574000,1109000,18809227000.0,4596000.0,610088000.0,796438000.0,9005639000.0,9803588000.0,5605675000.0,-1397620000,200337000,2786513878.0,8278361878.0,-0.113,-0.061,249250000,-0.059,2509947000,-1152110000,0.568,-0.277,41.322,-6.0,0.919,0.011,0.977
PK,Park Hotels & Resorts Inc,B,1,140000000,306000000,1.44,607000000,-39000000,11290000000.0,386000000.0,180000000.0,376000000.0,4839000000.0,6496000000.0,4131000000.0,481000000,745000000,6192950331.0,10212950331.0,0.05,0.029,259000000,0.037,1221000000,472000000,0.429,0.108,13.709,21.0,0.745,0.073,1.222
WBA,Walgreens Boots Alliance Inc,BBB,0,639000000,456000000,0.52,-1208000000,-460000000,87174000000.0,516000000.0,7132000000.0,14458000000.0,66038000000.0,20637000000.0,40140000000.0,1455000000,3382000000,32945626064.0,72898626064.0,0.021,0.005,4110000000,0.02,28017000000,1313000000,0.201,0.003,21.555,50.0,3.2,0.048,4.674
CTVA,Corteva Inc,A-,0,136000000,-959000000,-1.28,-7750000000,-2851000000,42397000000.0,1764000000.0,5528000000.0,3702000000.0,17842000000.0,24309000000.0,122000000.0,-869000000,730000000,22122727412.0,23862727412.0,-0.026,-0.016,-93000000,-0.029,5271000000,-382000000,0.381,-0.069,32.689,-27.0,0.734,0.009,-0.124
TTC,Toro Co/The,BBB,0,28835000,273983000,2.57,389000000,-137296000,2330547000.0,151828000.0,268768000.0,319230000.0,1470969000.0,859578000.0,700813000.0,350968000,420282000,8222238330.0,8799602330.0,0.342,0.126,244490000,0.271,1047963000,325029000,0.334,0.087,20.937,25.0,1.711,0.012,2.29
FDX,FedEx Corp,BBB,0,672000000,1286000000,4.92,4008000000,2562000000,73537000000.0,4881000000.0,10102000000.0,3269000000.0,55242000000.0,18295000000.0,36121000000.0,2341000000,5956000000,34108771146.0,65784771146.0,0.07,0.018,-771000000,0.028,41990000000,2417000000,0.607,0.019,11.045,28.0,3.02,0.02,-2.951
M,Macy's Inc,B+,1,205000000,564000000,1.82,-662000000,-517000000,21172000000.0,685000000.0,409000000.0,5130000000.0,14795000000.0,6377000000.0,7078000000.0,933000000,1914000000,4927996487.0,12128996487.0,0.09,0.026,636000000,0.05,9389000000,141000000,0.382,0.023,6.337,13.0,2.32,0.095,2.058
FMC,FMC Corp,BBB-,0,160400000,477400000,3.64,559200000,177400000,9872700000.0,339100000.0,2231200000.0,900100000.0,7311300000.0,2532300000.0,3334500000.0,749300000,899400000,12938201043.0,16177501043.0,0.178,0.048,346600000,0.126,2083600000,821600000,0.452,0.104,17.987,22.0,2.887,0.134,2.674
F,Ford Motor Co,BB+,1,1020000000,47000000,0.01,-277000000,834000000,258537000000.0,17504000000.0,9237000000.0,20673000000.0,225307000000.0,33185000000.0,155307000000.0,343000000,8833000000,36873542054.0,170461542054.0,0.001,0.0,10007000000,0.001,11735000000,574000000,0.075,0.0,19.298,497.0,6.789,0.065,2.519
